Code,LocalAuthority,Year,Indicator,Numerator,Denominator
FINSUS01,West Lothian,2021-22,0.21,,
FINSUS02,Aberdeen City,2013-14,0.0194,,
FINSUS02,Aberdeen City,2014-15,0.0182,,
FINSUS02,Aberdeen City,2015-16,0.0177,,
FINSUS02,Aberdeen City,2016-17,0.0169,,
FINSUS02,Aberdeen City,2017-18,0.0255,,
FINSUS02,Aberdeen City,2018-19,0.0235,,
FINSUS02,Aberdeen City,2019-20,0.0269,,
FINSUS02,Aberdeen City,2020-21,0.027,,
FINSUS02,Aberdeen City,2021-22,0.025,,
FINSUS02,Aberdeenshire,2013-14,0.0308,,
FINSUS02,Aberdeenshire,2014-15,0.0426,,
FINSUS02,Aberdeenshire,2015-16,0.0325,,
FINSUS02,Aberdeenshire,2016-17,0.016,,
FINSUS02,Aberdeenshire,2017-18,0.0211,,
FINSUS02,Aberdeenshire,2018-19,0.0197,,
FINSUS02,Aberdeenshire,2019-20,0.0159,,
FINSUS02,Aberdeenshire,2020-21,0.0133,,
FINSUS02,Aberdeenshire,2021-22,0.0138,,
FINSUS02,Angus,2013-14,0.0064,,
FINSUS02,Angus,2014-15,0.0041,,
FINSUS02,Angus,2015-16,0.008,,
FINSUS02,Angus,2016-17,0.0014,,
FINSUS02,Angus,2017-18,0.0103,,
FINSUS02,Angus,2018-19,0.028,,
FINSUS02,Angus,2019-20,0.0049,,
FINSUS02,Angus,2020-21,0.0062,,
FINSUS02,Angus,2021-22,0.022,,
FINSUS02,Argyll & Bute,2013-14,0.0567,,
FINSUS02,Argyll & Bute,2014-15,0.0651,,
FINSUS02,Argyll & Bute,2015-16,0.0374,,
FINSUS02,Argyll & Bute,2016-17,0.0335,,
FINSUS02,Argyll & Bute,2017-18,0.0281,,
FINSUS02,Argyll & Bute,2018-19,0.0271,,
FINSUS02,Argyll & Bute,2019-20,0.0253,,
FINSUS02,Argyll & Bute,2020-21,0.026,,
FINSUS02,Argyll & Bute,2021-22,0.027,,
FINSUS02,Clackmannanshire,2013-14,0.051,,
FINSUS02,Clackmannanshire,2014-15,0.0548,,
FINSUS02,Clackmannanshire,2015-16,0.0647,,
FINSUS02,Clackmannanshire,2016-17,0.0428,,
FINSUS02,Clackmannanshire,2017-18,0.0322,,
FINSUS02,Clackmannanshire,2018-19,0.0385,,
FINSUS02,Clackmannanshire,2019-20,0.0485,,
FINSUS02,Clackmannanshire,2020-21,0.0478,,
FINSUS02,Clackmannanshire,2021-22,0.0428,,
FINSUS02,Dumfries & Galloway,2013-14,0.02,,
FINSUS02,Dumfries & Galloway,2014-15,0.02,,
FINSUS02,Dumfries & Galloway,2015-16,0.02,,
FINSUS02,Dumfries & Galloway,2016-17,0.02,,
FINSUS02,Dumfries & Galloway,2017-18,0.02,,
FINSUS02,Dumfries & Galloway,2018-19,0.02,,
FINSUS02,Dumfries & Galloway,2019-20,0.02,,
FINSUS02,Dumfries & Galloway,2020-21,0.0191,,
FINSUS02,Dumfries & Galloway,2021-22,0.0218,,
FINSUS02,Dundee City,2013-14,0.0152,,
FINSUS02,Dundee City,2014-15,0.0151,,
FINSUS02,Dundee City,2015-16,0.0206,,
FINSUS02,Dundee City,2016-17,0.0152,,
FINSUS02,Dundee City,2017-18,0.0208,,
FINSUS02,Dundee City,2018-19,0.0217,,
FINSUS02,Dundee City,2019-20,0.0225,,
FINSUS02,Dundee City,2020-21,0.0214,,
FINSUS02,Dundee City,2021-22,0.026,,
FINSUS02,East Ayrshire,2013-14,0.028,,
FINSUS02,East Ayrshire,2014-15,0.032,,
FINSUS02,East Ayrshire,2015-16,0.053,,
FINSUS02,East Ayrshire,2016-17,0.04,,
FINSUS02,East Ayrshire,2017-18,0.04,,
FINSUS02,East Ayrshire,2018-19,0.037,,
FINSUS02,East Ayrshire,2019-20,0.027,,
FINSUS02,East Ayrshire,2020-21,0.027,,
FINSUS02,East Ayrshire,2021-22,0.026,,
FINSUS02,East Dunbartonshire,2013-14,0.0033,,
FINSUS02,East Dunbartonshire,2014-15,0.0125,,
FINSUS02,East Dunbartonshire,2015-16,0.0194,,
FINSUS02,East Dunbartonshire,2016-17,0.0196,,
FINSUS02,East Dunbartonshire,2017-18,0.0204,,
FINSUS02,East Dunbartonshire,2018-19,0.0443,,
FINSUS02,East Dunbartonshire,2019-20,0.0209,,
FINSUS02,East Dunbartonshire,2020-21,0.0186,,
FINSUS02,East Dunbartonshire,2021-22,0.0194,,
FINSUS02,East Lothian,2013-14,0.0266,,
FINSUS02,East Lothian,2014-15,0.0638,,
FINSUS02,East Lothian,2015-16,0.0807,,
FINSUS02,East Lothian,2016-17,0.0486,,
FINSUS02,East Lothian,2017-18,0.0344,,
FINSUS02,East Lothian,2018-19,0.0167,,
FINSUS02,East Lothian,2019-20,0.0162,,
FINSUS02,East Lothian,2020-21,0.019,,
FINSUS02,East Lothian,2021-22,0.0091,,
FINSUS02,East Renfrewshire,2013-14,0.04,,
FINSUS02,East Renfrewshire,2014-15,0.042,,
FINSUS02,East Renfrewshire,2015-16,0.041,,
FINSUS02,East Renfrewshire,2016-17,0.044,,
FINSUS02,East Renfrewshire,2017-18,0.044,,
FINSUS02,East Renfrewshire,2018-19,0.045,,
FINSUS02,East Renfrewshire,2019-20,0.04,,
FINSUS02,East Renfrewshire,2020-21,0.045,,
FINSUS02,East Renfrewshire,2021-22,0.044,,
FINSUS02,Edinburgh City,2013-14,0.0134,,
FINSUS02,Edinburgh City,2014-15,0.0132,,
FINSUS02,Edinburgh City,2015-16,0.0132,,
FINSUS02,Edinburgh City,2016-17,0.0135,,
FINSUS02,Edinburgh City,2017-18,0.0134,,
FINSUS02,Edinburgh City,2018-19,0.0132,,
FINSUS02,Edinburgh City,2019-20,0.0137,,
FINSUS02,Edinburgh City,2020-21,0.0212,,
FINSUS02,Edinburgh City,2021-22,0.0251,,
FINSUS02,Eilean Siar,2013-14,0.064,,
FINSUS02,Eilean Siar,2014-15,0.035,,
FINSUS02,Eilean Siar,2015-16,0.049,,
FINSUS02,Eilean Siar,2016-17,0.069,,
FINSUS02,Eilean Siar,2017-18,0.077,,
FINSUS02,Eilean Siar,2018-19,0.032,,
FINSUS02,Eilean Siar,2019-20,0.032,,
FINSUS02,Eilean Siar,2020-21,0.032,,
FINSUS02,Eilean Siar,2021-22,0.034,,
FINSUS02,Falkirk,2013-14,0.04,,
FINSUS02,Falkirk,2014-15,0.05,,
FINSUS02,Falkirk,2015-16,0.03,,
FINSUS02,Falkirk,2016-17,0.03,,
FINSUS02,Falkirk,2017-18,0.04,,
FINSUS02,Falkirk,2018-19,0.03,,
FINSUS02,Falkirk,2019-20,0.03,,
FINSUS02,Falkirk,2020-21,0.03,,
FINSUS02,Falkirk,2021-22,0.05,,
FINSUS02,Fife,2013-14,0.042,,
FINSUS02,Fife,2014-15,0.043,,
FINSUS02,Fife,2015-16,0.032,,
FINSUS02,Fife,2016-17,0.042,,
FINSUS02,Fife,2017-18,0.025,,
FINSUS02,Fife,2018-19,0.018,,
FINSUS02,Fife,2019-20,0.023,,
FINSUS02,Fife,2020-21,0.054,,
FINSUS02,Fife,2021-22,0.033,,
FINSUS02,Glasgow City,2013-14,0.013,,
FINSUS02,Glasgow City,2014-15,0.015,,
FINSUS02,Glasgow City,2015-16,0.021,,
FINSUS02,Glasgow City,2016-17,0.022,,
FINSUS02,Glasgow City,2017-18,0.015,,
FINSUS02,Glasgow City,2018-19,0.016,,
FINSUS02,Glasgow City,2019-20,0.019,,
FINSUS02,Glasgow City,2020-21,0.02,,
FINSUS02,Glasgow City,2021-22,0.019,,
FINSUS02,Highland,2013-14,0.031,,
FINSUS02,Highland,2014-15,0.036,,
FINSUS02,Highland,2015-16,0.021,,
FINSUS02,Highland,2016-17,0.021,,
FINSUS02,Highland,2017-18,0.015,,
FINSUS02,Highland,2018-19,0.014,,
FINSUS02,Highland,2019-20,0.026,,
FINSUS02,Highland,2020-21,0.069,,
FINSUS02,Highland,2021-22,0.0296,,
FINSUS02,Inverclyde,2013-14,0.0242,,
FINSUS02,Inverclyde,2014-15,0.0259,,
FINSUS02,Inverclyde,2015-16,0.0448,,
FINSUS02,Inverclyde,2016-17,0.034,,
FINSUS02,Inverclyde,2017-18,0.0355,,
FINSUS02,Inverclyde,2018-19,0.0267,,
FINSUS02,Inverclyde,2019-20,0.0275,,
FINSUS02,Inverclyde,2020-21,0.0246,,
FINSUS02,Inverclyde,2021-22,0.0233,,
FINSUS02,Midlothian,2013-14,0.064,,
FINSUS02,Midlothian,2014-15,0.066,,
FINSUS02,Midlothian,2015-16,0.087,,
FINSUS02,Midlothian,2016-17,0.043,,
FINSUS02,Midlothian,2017-18,0.021,,
FINSUS02,Midlothian,2018-19,0.02,,
FINSUS02,Midlothian,2019-20,0.02,,
FINSUS02,Midlothian,2020-21,0.0381,,
FINSUS02,Midlothian,2021-22,0.0246,,
FINSUS02,Moray,2013-14,0.104,,
FINSUS02,Moray,2014-15,0.1189,,
FINSUS02,Moray,2015-16,0.1204,,
FINSUS02,Moray,2016-17,0.1071,,
FINSUS02,Moray,2017-18,0.0855,,
FINSUS02,Moray,2018-19,0.0617,,
FINSUS02,Moray,2019-20,0.0753,,
FINSUS02,Moray,2020-21,0.0723,,
FINSUS02,Moray,2021-22,0.0223,,
FINSUS02,North Ayrshire,2013-14,0.021,,
FINSUS02,North Ayrshire,2014-15,0.033,,
FINSUS02,North Ayrshire,2015-16,0.028,,
FINSUS02,North Ayrshire,2016-17,0.02,,
FINSUS02,North Ayrshire,2017-18,0.02,,
FINSUS02,North Ayrshire,2018-19,0.021,,
FINSUS02,North Ayrshire,2019-20,0.028,,
FINSUS02,North Ayrshire,2020-21,0.032,,
FINSUS02,North Ayrshire,2021-22,0.031,,
FINSUS02,North Lanarkshire,2013-14,0.025,,
FINSUS02,North Lanarkshire,2014-15,0.033,,
FINSUS02,North Lanarkshire,2015-16,0.016,,
FINSUS02,North Lanarkshire,2016-17,0.011,,
FINSUS02,North Lanarkshire,2017-18,0.011,,
FINSUS02,North Lanarkshire,2018-19,0.011,,
FINSUS02,North Lanarkshire,2019-20,0.01,,
FINSUS02,North Lanarkshire,2020-21,0.028,,
FINSUS02,North Lanarkshire,2021-22,0.0335,,
FINSUS02,Orkney Islands,2013-14,0.108,,
FINSUS02,Orkney Islands,2014-15,0.065,,
FINSUS02,Orkney Islands,2015-16,0.064,,
FINSUS02,Orkney Islands,2016-17,0.06,,
FINSUS02,Orkney Islands,2017-18,0.061,,
FINSUS02,Orkney Islands,2018-19,0.058,,
FINSUS02,Orkney Islands,2019-20,0.104,,
FINSUS02,Orkney Islands,2020-21,0.077,,
FINSUS02,Orkney Islands,2021-22,0.11,,
FINSUS02,Perth & Kinross,2013-14,0.04,,
FINSUS02,Perth & Kinross,2014-15,0.04,,
FINSUS02,Perth & Kinross,2015-16,0.04,,
FINSUS02,Perth & Kinross,2016-17,0.046,,
FINSUS02,Perth & Kinross,2017-18,0.036,,
FINSUS02,Perth & Kinross,2018-19,0.036,,
FINSUS02,Perth & Kinross,2019-20,0.037,,
FINSUS02,Perth & Kinross,2020-21,0.02,,
FINSUS02,Perth & Kinross,2021-22,0.038,,
FINSUS02,Renfrewshire,2013-14,0.0247,,
FINSUS02,Renfrewshire,2014-15,0.0213,,
FINSUS02,Renfrewshire,2015-16,0.0192,,
FINSUS02,Renfrewshire,2016-17,0.0185,,
FINSUS02,Renfrewshire,2017-18,0.0187,,
FINSUS02,Renfrewshire,2018-19,0.019,,
FINSUS02,Renfrewshire,2019-20,0.0164,,
FINSUS02,Renfrewshire,2020-21,0.0251,,
FINSUS02,Renfrewshire,2021-22,0.024,,
FINSUS02,Scottish Borders,2013-14,0.0455,,
FINSUS02,Scottish Borders,2014-15,0.0444,,
FINSUS02,Scottish Borders,2015-16,0.0433,,
FINSUS02,Scottish Borders,2016-17,0.0447,,
FINSUS02,Scottish Borders,2017-18,0.0261,,
FINSUS02,Scottish Borders,2018-19,0.0268,,
FINSUS02,Scottish Borders,2019-20,0.0293,,
FINSUS02,Scottish Borders,2020-21,0.0297,,
FINSUS02,Scottish Borders,2021-22,0.0334,,
FINSUS02,Shetland Islands,2013-14,0.1082,,
FINSUS02,Shetland Islands,2014-15,0.111,,
FINSUS02,Shetland Islands,2015-16,0.1236,,
FINSUS02,Shetland Islands,2016-17,0.2458,,
FINSUS02,Shetland Islands,2017-18,0.2263,,
FINSUS02,Shetland Islands,2018-19,0.2527,,
FINSUS02,Shetland Islands,2019-20,0.3004,,
FINSUS02,Shetland Islands,2020-21,0.1629,,
FINSUS02,Shetland Islands,2021-22,0.2078,,
FINSUS02,South Ayrshire,2013-14,0.0401,,
FINSUS02,South Ayrshire,2014-15,0.0558,,
FINSUS02,South Ayrshire,2015-16,0.0372,,
FINSUS02,South Ayrshire,2016-17,0.0239,,
FINSUS02,South Ayrshire,2017-18,0.0255,,
FINSUS02,South Ayrshire,2018-19,0.0215,,
FINSUS02,South Ayrshire,2019-20,0.0234,,
FINSUS02,South Ayrshire,2020-21,0.032,,
FINSUS02,South Ayrshire,2021-22,0.0207,,
FINSUS02,South Lanarkshire,2013-14,0.0191,,
FINSUS02,South Lanarkshire,2014-15,0.0217,,
FINSUS02,South Lanarkshire,2015-16,0.0384,,
FINSUS02,South Lanarkshire,2016-17,0.0437,,
FINSUS02,South Lanarkshire,2017-18,0.0519,,
FINSUS02,South Lanarkshire,2018-19,0.0517,,
FINSUS02,South Lanarkshire,2019-20,0.0167,,
FINSUS02,South Lanarkshire,2020-21,0.0164,,
FINSUS02,South Lanarkshire,2021-22,0.015,,
FINSUS02,Stirling,2013-14,0.029,,
FINSUS02,Stirling,2014-15,0.035,,
FINSUS02,Stirling,2015-16,0.048,,
FINSUS02,Stirling,2016-17,0.04,,
FINSUS02,Stirling,2017-18,0.047,,
FINSUS02,Stirling,2018-19,0.044,,
FINSUS02,Stirling,2019-20,0.042,,
FINSUS02,Stirling,2020-21,0.053,,
FINSUS02,Stirling,2021-22,0.045,,
FINSUS02,West Dunbartonshire,2013-14,0.0225,,
FINSUS02,West Dunbartonshire,2014-15,0.0261,,
FINSUS02,West Dunbartonshire,2015-16,0.0215,,
FINSUS02,West Dunbartonshire,2016-17,0.0236,,
FINSUS02,West Dunbartonshire,2017-18,0.0203,,
FINSUS02,West Dunbartonshire,2018-19,0.0225,,
FINSUS02,West Dunbartonshire,2019-20,0.0126,,
FINSUS02,West Dunbartonshire,2020-21,0.0137,,
FINSUS02,West Dunbartonshire,2021-22,0.0138,,
FINSUS02,West Lothian,2013-14,0.006,,
FINSUS02,West Lothian,2014-15,0.005,,
FINSUS02,West Lothian,2015-16,0.005,,
FINSUS02,West Lothian,2016-17,0.005,,
FINSUS02,West Lothian,2017-18,0.005,,
FINSUS02,West Lothian,2018-19,0.006,,
FINSUS02,West Lothian,2019-20,0.007,,
FINSUS02,West Lothian,2020-21,0.005,,
FINSUS02,West Lothian,2021-22,0.0044,,
FINSUS03,Aberdeen City,2013-14,0.042,,
FINSUS03,Aberdeen City,2014-15,0.063,,
FINSUS03,Aberdeen City,2015-16,0.06,,
FINSUS03,Aberdeen City,2016-17,0.057,,
FINSUS03,Aberdeen City,2017-18,0.067,,
FINSUS03,Aberdeen City,2018-19,0.06,,
FINSUS03,Aberdeen City,2019-20,0.069,,
FINSUS03,Aberdeen City,2020-21,0.074,,
FINSUS03,Aberdeen City,2021-22,0.066,,
FINSUS03,Aberdeenshire,2013-14,0.0629,,
FINSUS03,Aberdeenshire,2014-15,0.0647,,
FINSUS03,Aberdeenshire,2015-16,0.0616,,
FINSUS03,Aberdeenshire,2016-17,0.0647,,
FINSUS03,Aberdeenshire,2017-18,0.0638,,
FINSUS03,Aberdeenshire,2018-19,0.0659,,
FINSUS03,Aberdeenshire,2019-20,0.0662,,
FINSUS03,Aberdeenshire,2020-21,0.0657,,
FINSUS03,Aberdeenshire,2021-22,0.0661,,
FINSUS03,Angus,2013-14,0.092,,
FINSUS03,Angus,2014-15,0.089,,
FINSUS03,Angus,2015-16,0.099,,
FINSUS03,Angus,2016-17,0.107,,
FINSUS03,Angus,2017-18,0.117,,
FINSUS03,Angus,2018-19,0.116,,
FINSUS03,Angus,2019-20,0.107,,
FINSUS03,Angus,2020-21,0.094,,
FINSUS03,Angus,2021-22,0.086,,
FINSUS03,Argyll & Bute,2013-14,0.1069,,
FINSUS03,Argyll & Bute,2014-15,0.1098,,
FINSUS03,Argyll & Bute,2015-16,0.077,,
FINSUS03,Argyll & Bute,2016-17,0.078,,
FINSUS03,Argyll & Bute,2017-18,0.074,,
FINSUS03,Argyll & Bute,2018-19,0.0631,,
FINSUS03,Argyll & Bute,2019-20,0.07,,
FINSUS03,Argyll & Bute,2020-21,0.044,,
FINSUS03,Argyll & Bute,2021-22,0.0337,,
FINSUS03,Clackmannanshire,2013-14,0.081,,
FINSUS03,Clackmannanshire,2014-15,0.0821,,
FINSUS03,Clackmannanshire,2015-16,0.0837,,
FINSUS03,Clackmannanshire,2016-17,0.0812,,
FINSUS03,Clackmannanshire,2017-18,0.0816,,
FINSUS03,Clackmannanshire,2018-19,0.0831,,
FINSUS03,Clackmannanshire,2019-20,0.0547,,
FINSUS03,Clackmannanshire,2020-21,0.0468,,
FINSUS03,Clackmannanshire,2021-22,0.0374,,
FINSUS03,Dumfries & Galloway,2013-14,0.067,,
FINSUS03,Dumfries & Galloway,2014-15,0.069,,
FINSUS03,Dumfries & Galloway,2015-16,0.071,,
FINSUS03,Dumfries & Galloway,2016-17,0.073,,
FINSUS03,Dumfries & Galloway,2017-18,0.075,,
FINSUS03,Dumfries & Galloway,2018-19,0.116,,
FINSUS03,Dumfries & Galloway,2019-20,0.072,,
FINSUS03,Dumfries & Galloway,2020-21,0.062,,
FINSUS03,Dumfries & Galloway,2021-22,0.0631,,
FINSUS03,Dundee City,2013-14,0.076,,
FINSUS03,Dundee City,2014-15,0.075,,
FINSUS03,Dundee City,2015-16,0.073,,
FINSUS03,Dundee City,2016-17,0.074,,
FINSUS03,Dundee City,2017-18,0.082,,
FINSUS03,Dundee City,2018-19,0.067,,
FINSUS03,Dundee City,2019-20,0.057,,
FINSUS03,Dundee City,2020-21,0.049,,
FINSUS03,Dundee City,2021-22,0.051,,
FINSUS03,East Ayrshire,2013-14,0.1134,,
FINSUS03,East Ayrshire,2014-15,0.105,,
FINSUS03,East Ayrshire,2015-16,0.1073,,
FINSUS03,East Ayrshire,2016-17,0.1092,,
FINSUS03,East Ayrshire,2017-18,0.0962,,
FINSUS03,East Ayrshire,2018-19,0.1004,,
FINSUS03,East Ayrshire,2019-20,0.0908,,
FINSUS03,East Ayrshire,2020-21,0.0891,,
FINSUS03,East Ayrshire,2021-22,0.0893,,
FINSUS03,East Dunbartonshire,2013-14,0.112,,
FINSUS03,East Dunbartonshire,2014-15,0.111,,
FINSUS03,East Dunbartonshire,2015-16,0.108,,
FINSUS03,East Dunbartonshire,2016-17,0.108,,
FINSUS03,East Dunbartonshire,2017-18,0.105,,
FINSUS03,East Dunbartonshire,2018-19,0.08,,
FINSUS03,East Dunbartonshire,2019-20,0.079,,
FINSUS03,East Dunbartonshire,2020-21,0.074,,
FINSUS03,East Dunbartonshire,2021-22,0.0738,,
FINSUS03,East Lothian,2013-14,0.0834,,
FINSUS03,East Lothian,2014-15,0.0844,,
FINSUS03,East Lothian,2015-16,0.0811,,
FINSUS03,East Lothian,2016-17,0.0845,,
FINSUS03,East Lothian,2017-18,0.0841,,
FINSUS03,East Lothian,2018-19,0.0694,,
FINSUS03,East Lothian,2019-20,0.0603,,
FINSUS03,East Lothian,2020-21,0.0562,,
FINSUS03,East Lothian,2021-22,0.0411,,
FINSUS03,East Renfrewshire,2013-14,0.097,,
FINSUS03,East Renfrewshire,2014-15,0.097,,
FINSUS03,East Renfrewshire,2015-16,0.086,,
FINSUS03,East Renfrewshire,2016-17,0.083,,
FINSUS03,East Renfrewshire,2017-18,0.087,,
FINSUS03,East Renfrewshire,2018-19,0.09,,
FINSUS03,East Renfrewshire,2019-20,0.09,,
FINSUS03,East Renfrewshire,2020-21,0.076,,
FINSUS03,East Renfrewshire,2021-22,0.072,,
FINSUS03,Edinburgh City,2013-14,0.1194,,
FINSUS03,Edinburgh City,2014-15,0.1194,,
FINSUS03,Edinburgh City,2015-16,0.118,,
FINSUS03,Edinburgh City,2016-17,0.1192,,
FINSUS03,Edinburgh City,2017-18,0.1164,,
FINSUS03,Edinburgh City,2018-19,0.1116,,
FINSUS03,Edinburgh City,2019-20,0.105,,
FINSUS03,Edinburgh City,2020-21,0.0683,,
FINSUS03,Edinburgh City,2021-22,0.068,,
FINSUS03,Eilean Siar,2013-14,0.0894,,
FINSUS03,Eilean Siar,2014-15,0.0872,,
FINSUS03,Eilean Siar,2015-16,0.0863,,
FINSUS03,Eilean Siar,2016-17,0.0879,,
FINSUS03,Eilean Siar,2017-18,0.088,,
FINSUS03,Eilean Siar,2018-19,0.0872,,
FINSUS03,Eilean Siar,2019-20,0.0843,,
FINSUS03,Eilean Siar,2020-21,0.0757,,
FINSUS03,Eilean Siar,2021-22,0.0751,,
FINSUS03,Falkirk,2013-14,0.05,,
FINSUS03,Falkirk,2014-15,0.05,,
FINSUS03,Falkirk,2015-16,0.05,,
FINSUS03,Falkirk,2016-17,0.05,,
FINSUS03,Falkirk,2017-18,0.05,,
FINSUS03,Falkirk,2018-19,0.05,,
FINSUS03,Falkirk,2019-20,0.03,,
FINSUS03,Falkirk,2020-21,0.0338,,
FINSUS03,Falkirk,2021-22,0.013,,
FINSUS03,Fife,2013-14,0.0822,,
FINSUS03,Fife,2014-15,0.0805,,
FINSUS03,Fife,2015-16,0.0815,,
FINSUS03,Fife,2016-17,0.0887,,
FINSUS03,Fife,2017-18,0.0854,,
FINSUS03,Fife,2018-19,0.0837,,
FINSUS03,Fife,2019-20,0.0779,,
FINSUS03,Fife,2020-21,0.061,,
FINSUS03,Fife,2021-22,0.0639,,
FINSUS03,Glasgow City,2013-14,0.1297,,
FINSUS03,Glasgow City,2014-15,0.1286,,
FINSUS03,Glasgow City,2015-16,0.1197,,
FINSUS03,Glasgow City,2016-17,0.1248,,
FINSUS03,Glasgow City,2017-18,0.1082,,
FINSUS03,Glasgow City,2018-19,0.0942,,
FINSUS03,Glasgow City,2019-20,0.076,,
FINSUS03,Glasgow City,2020-21,0.071,,
FINSUS03,Glasgow City,2021-22,0.0753,,
FINSUS03,Highland,2013-14,0.122,,
FINSUS03,Highland,2014-15,0.124,,
FINSUS03,Highland,2015-16,0.119,,
FINSUS03,Highland,2016-17,0.129,,
FINSUS03,Highland,2017-18,0.136,,
FINSUS03,Highland,2018-19,0.133,,
FINSUS03,Highland,2019-20,0.13,,
FINSUS03,Highland,2020-21,0.114,,
FINSUS03,Highland,2021-22,0.116,,
FINSUS03,Inverclyde,2013-14,0.125,,
FINSUS03,Inverclyde,2014-15,0.125,,
FINSUS03,Inverclyde,2015-16,0.1221,,
FINSUS03,Inverclyde,2016-17,0.1354,,
FINSUS03,Inverclyde,2017-18,0.1404,,
FINSUS03,Inverclyde,2018-19,0.1487,,
FINSUS03,Inverclyde,2019-20,0.1263,,
FINSUS03,Inverclyde,2020-21,0.1228,,
FINSUS03,Inverclyde,2021-22,0.1016,,
FINSUS03,Midlothian,2013-14,0.0279,,
FINSUS03,Midlothian,2014-15,0.039,,
FINSUS03,Midlothian,2015-16,0.036,,
FINSUS03,Midlothian,2016-17,0.0356,,
FINSUS03,Midlothian,2017-18,0.0317,,
FINSUS03,Midlothian,2018-19,0.0307,,
FINSUS03,Midlothian,2019-20,0.0269,,
FINSUS03,Midlothian,2020-21,0.0203,,
FINSUS03,Midlothian,2021-22,0.0108,,
FINSUS03,Moray,2013-14,0.0836,,
FINSUS03,Moray,2014-15,0.0822,,
FINSUS03,Moray,2015-16,0.0958,,
FINSUS03,Moray,2016-17,0.0866,,
FINSUS03,Moray,2017-18,0.0952,,
FINSUS03,Moray,2018-19,0.0995,,
FINSUS03,Moray,2019-20,0.095,,
FINSUS03,Moray,2020-21,0.08,,
FINSUS03,Moray,2021-22,0.0827,,
FINSUS03,North Ayrshire,2013-14,0.0648,,
FINSUS03,North Ayrshire,2014-15,0.0532,,
FINSUS03,North Ayrshire,2015-16,0.051,,
FINSUS03,North Ayrshire,2016-17,0.05,,
FINSUS03,North Ayrshire,2017-18,0.05,,
FINSUS03,North Ayrshire,2018-19,0.049,,
FINSUS03,North Ayrshire,2019-20,0.045,,
FINSUS03,North Ayrshire,2020-21,0.03,,
FINSUS03,North Ayrshire,2021-22,0.025,,
FINSUS03,North Lanarkshire,2013-14,0.067,,
FINSUS03,North Lanarkshire,2014-15,0.0803,,
FINSUS03,North Lanarkshire,2015-16,0.0734,,
FINSUS03,North Lanarkshire,2016-17,0.0783,,
FINSUS03,North Lanarkshire,2017-18,0.0748,,
FINSUS03,North Lanarkshire,2018-19,0.0731,,
FINSUS03,North Lanarkshire,2019-20,0.0745,,
FINSUS03,North Lanarkshire,2020-21,0.0498,,
FINSUS03,North Lanarkshire,2021-22,0.0503,,
FINSUS03,Orkney Islands,2013-14,0.029,,
FINSUS03,Orkney Islands,2014-15,0.041,,
FINSUS03,Orkney Islands,2015-16,0.044,,
FINSUS03,Orkney Islands,2016-17,0.043,,
FINSUS03,Orkney Islands,2017-18,0.031,,
FINSUS03,Orkney Islands,2018-19,0.015,,
FINSUS03,Orkney Islands,2019-20,0.017,,
FINSUS03,Orkney Islands,2020-21,0.015,,
FINSUS03,Orkney Islands,2021-22,0.04,,
FINSUS03,Perth & Kinross,2013-14,0.084,,
FINSUS03,Perth & Kinross,2014-15,0.068,,
FINSUS03,Perth & Kinross,2015-16,0.084,,
FINSUS03,Perth & Kinross,2016-17,0.091,,
FINSUS03,Perth & Kinross,2017-18,0.092,,
FINSUS03,Perth & Kinross,2018-19,0.083,,
FINSUS03,Perth & Kinross,2019-20,0.085,,
FINSUS03,Perth & Kinross,2020-21,0.078,,
FINSUS03,Perth & Kinross,2021-22,0.0716,,
FINSUS03,Renfrewshire,2013-14,0.105,,
FINSUS03,Renfrewshire,2014-15,0.078,,
FINSUS03,Renfrewshire,2015-16,0.054,,
FINSUS03,Renfrewshire,2016-17,0.045,,
FINSUS03,Renfrewshire,2017-18,0.0572,,
FINSUS03,Renfrewshire,2018-19,0.0542,,
FINSUS03,Renfrewshire,2019-20,0.0397,,
FINSUS03,Renfrewshire,2020-21,0.047,,
FINSUS03,Renfrewshire,2021-22,0.0311,,
FINSUS03,Scottish Borders,2013-14,0.094,,
FINSUS03,Scottish Borders,2014-15,0.089,,
FINSUS03,Scottish Borders,2015-16,0.088,,
FINSUS03,Scottish Borders,2016-17,0.0877,,
FINSUS03,Scottish Borders,2017-18,0.087,,
FINSUS03,Scottish Borders,2018-19,0.1004,,
FINSUS03,Scottish Borders,2019-20,0.0873,,
FINSUS03,Scottish Borders,2020-21,0.0886,,
FINSUS03,Scottish Borders,2021-22,0.086,,
FINSUS03,Shetland Islands,2015-16,0.013,,
FINSUS03,Shetland Islands,2016-17,0.012,,
FINSUS03,Shetland Islands,2017-18,0.03,,
FINSUS03,Shetland Islands,2018-19,0.049,,
FINSUS03,Shetland Islands,2019-20,0.044,,
FINSUS03,Shetland Islands,2020-21,0.039,,
FINSUS03,Shetland Islands,2021-22,0.049,,
FINSUS03,South Ayrshire,2013-14,0.0698,,
FINSUS03,South Ayrshire,2014-15,0.072,,
FINSUS03,South Ayrshire,2015-16,0.0588,,
FINSUS03,South Ayrshire,2016-17,0.0578,,
FINSUS03,South Ayrshire,2017-18,0.0603,,
FINSUS03,South Ayrshire,2018-19,0.0603,,
FINSUS03,South Ayrshire,2019-20,0.0633,,
FINSUS03,South Ayrshire,2020-21,0.0611,,
